id,formal,url_pc,address,tel,post,geocode,libkey,libid,systemid,city,created_at,updated_at
3353,土浦市立図書館,https://www.t-lib.jp/facility/,茨城県土浦市大和町1-1,029-823-4646,300-0036,"140.206003,36.078979",土浦図書館,101597,,土浦市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:43 UTC
3354,土浦市立図書館新治地区分館,https://www.t-lib.jp/facility/,茨城県土浦市藤沢982 新治地区公民館内,029-896-6465,300-4115,"140.157318,36.132045",新治分館,113400,,土浦市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:43 UTC
3355,土浦市立図書館神立地区分館,https://www.t-lib.jp/facility/,茨城県土浦市神立町682-54 神立コミュニティセンター内,029-833-1296,300-0013,"140.238955,36.115712",神立分館,101598,,土浦市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:43 UTC
3356,土浦市立図書館都和分館,https://www.t-lib.jp/facility/,茨城県土浦市並木五丁目4824-1 都和公民館内,029-830-1091,300-0061,"140.1915129,36.115742",都和分館,101599,,土浦市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:43 UTC
3357,つくば市立みどりの南小学校図書室,https://www.city.tsukuba.lg.jp/kankobunka/bunka/toshokan/21193.html,茨城県つくば市みどりの南106-3,029-879-7411,305-0884,"140.051736,36.011691",みどりの南小,125830,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:43 UTC
3358,つくば市立中央図書館,http://www.city.tsukuba.lg.jp/kankobunka/bunka/toshokan/index.html,茨城県つくば市吾妻2-8,029-856-4311,305-0031,"140.112359,36.084284",中央館,101600,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:44 UTC
3359,つくば市小野川交流センター図書室,http://www.city.tsukuba.lg.jp/kankobunka/bunka/toshokan/index.html,茨城県つくば市館野477-1,029-838-0501,305-0067,"140.1118936,36.0447134",小野川,101601,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:44 UTC
3360,つくば市立研究学園小学校図書室,https://www.city.tsukuba.lg.jp/soshikikarasagasu/kyoikukyokuchuotoshokan/gyomuannai/2/15737.html,茨城県つくば市研究学園二丁目26,029-879-7755,305-0817,"140.071383,36.081180",研究小,125265,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:44 UTC
3361,つくば市筑波交流センター図書室,http://www.city.tsukuba.lg.jp/kankobunka/bunka/toshokan/index.html,茨城県つくば市北条5060,029-867-3135,300-4231,"140.087247,36.173805",筑波,101602,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:44 UTC
3362,つくば市自動車図書館「アルス号」,http://www.city.tsukuba.lg.jp/kankobunka/bunka/toshokan/index.html,茨城県つくば市吾妻2-8,029-856-4311,305-0031,"140.1125036,36.0843054",自動車,101605,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:44 UTC
3363,つくば市茎崎交流センター図書室,http://www.city.tsukuba.lg.jp/kankobunka/bunka/toshokan/index.html,茨城県つくば市小茎318,029-876-3311,300-1255,"140.1186653,35.9868514",茎崎,101603,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:44 UTC
3364,つくば市谷田部交流センター図書室,http://www.city.tsukuba.lg.jp/kankobunka/bunka/toshokan/index.html,茨城県つくば市谷田部4774-18,029-836-0139,305-0861,"140.0746964,36.0370384",谷田部,101604,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:45 UTC
3365,つくばみらい市立図書館みらい平分館,http://lib.city.tsukubamirai.lg.jp/,茨城県つくばみらい市紫峰ヶ丘4丁目4番地1,0297-38-6108,300-2359,"140.0405682,36.0016583",みらい平,113563,,つくばみらい市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:45 UTC
3366,つくばみらい市立図書館小絹分館,http://lib.city.tsukubamirai.lg.jp/,茨城県つくばみらい市小絹848,0297-52-0789,300-2445,"139.9803337,35.9825394",小絹,101606,,つくばみらい市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:45 UTC
3367,つくばみらい市立図書館,http://lib.city.tsukubamirai.lg.jp/,茨城県つくばみらい市福田623,0297-58-3710,300-2341,"140.0359533,35.9637072",本館,101607,,つくばみらい市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:45 UTC
3368,牛久市三日月橋生涯学習センター図書室,https://library.city.ushiku.ibaraki.jp/,茨城県牛久市庄兵衛新田町210番地の3,029-874-1340,300-1224,"140.1261877,35.9616795",三日月橋,101609,,牛久市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:45 UTC
3369,牛久市立中央図書館,http://library.city.ushiku.ibaraki.jp/,茨城県牛久市柏田町3304-1,029-871-1400,300-1211,"140.1536649,35.9804973",中央,101610,,牛久市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:45 UTC
3370,牛久市奥野生涯学習センター図書室,http://www.city.ushiku.lg.jp/page/page000492.html,茨城県牛久市島田町2700番地の1,029-875-1133,300-1284,"140.228568,35.959455",奥野,101611,,牛久市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:45 UTC
3371,八千代町立図書館,http://www.town.ibaraki-yachiyo.lg.jp/page/dir000355.html,茨城県結城郡八千代町菅谷561-1,0296-48-4646,300-3572,"139.8867148,36.1874261",八千代町立図書館,101613,,結城郡八千代町,2025-03-06 04:55:53 UTC,2025-03-07 13:57:45 UTC
3372,ゆうき図書館,http://lib-yuki.city.yuki.lg.jp/,茨城県結城市国府町1-1-1,0296-34-0150,307-0051,"139.8732918,36.2985173",ゆうき図書館,101614,,結城市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:45 UTC
3373,茨城町立図書館,http://www.lib.t-ibaraki.jp/,茨城県東茨城郡茨城町小堤1037-1,029-240-7131,311-3131,"140.425578,36.288491",茨城町立,101615,,東茨城郡茨城町,2025-03-06 04:55:53 UTC,2025-03-07 13:57:45 UTC
3374,農研機構図書館・次世代作物開発研究センター,http://www.naro.affrc.go.jp/introduction/library/index.html,茨城県つくば市観音台2-1-2,029-838-7379 [中央図書館],305-8518,"140.099329,36.030732",作物開発セ,121903,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:46 UTC
3375,農研機構図書館・動物衛生研究部門,https://www.naro.affrc.go.jp/introduction/library.html,茨城県つくば市観音台3-1-5,029-838-7379 [中央図書館],305-0856,"140.106262,36.030412",動物衛生,109496,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:46 UTC
3376,国際農林水産業研究センター図書館,http://www.jircas.affrc.go.jp/riyou/tosyokan.html,茨城県つくば市大わし1-1,029-838-6341,305-8686,"140.0868837,36.0546144",国際農研,109448,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:46 UTC
3377,農林水産研究情報総合センター,http://itcweb.cc.affrc.go.jp/affrit/,茨城県つくば市観音台2-1-9,029-838-7284,305-8601,"140.1027668,36.0327787",情報セ,109426,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:46 UTC
3378,農研機構図書館・果樹茶業研究部門,https://www.naro.affrc.go.jp/introduction/library/index.html,茨城県つくば市藤本2-1,029-838-7379 [中央図書館],305-8605,"140.1004306,36.046392",果樹茶,122052,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:46 UTC
3379,森林総合研究所図書館,http://www.ffpri.affrc.go.jp/facilities/library/,茨城県つくば市松の里1,029-829-8146,305-8687,"140.1318326,36.0083266",森林総研,109491,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:46 UTC
3380,水研機構・神栖庁舎図書室,http://www.fra.affrc.go.jp/access/kamisu/,茨城県神栖市波崎7620-7,0479-44-5927,314-0408,"140.810851,35.749409",水産機構神栖,109513,,神栖市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:46 UTC
3381,農研機構図書館・農業環境変動研究センター,http://www.naro.affrc.go.jp/laboratory/niaes/,茨城県つくば市観音台3-1-3,029-838-7379 [中央図書館],305-8604,"140.110501,36.027051",環境変動セ,121850,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:47 UTC
3382,農研機構図書館・生物機能利用研究部門,https://www.naro.affrc.go.jp/introduction/library.html,茨城県つくば市大わし1-2,029-838-7379 [中央図書館],305-8634,"140.0901335,36.0534841",生物機能,121888,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:47 UTC
3383,農研機構図書館・畜産研究部門,http://www.naro.affrc.go.jp/nilgs/,茨城県つくば市池の台2,029-838-8612,305-0901,"140.1193609,36.0225054",畜産筑波,109492,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:47 UTC
3384,農研機構図書館・野菜花き研究部門,http://www.naro.affrc.go.jp/introduction/library/,茨城県つくば市藤本2-1,029-838-7379 [中央図書館],305-8519,"140.098419,36.046111",花き研,109557,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:47 UTC
3385,農研機構図書館・農村工学研究部門,http://www.naro.affrc.go.jp/nkk/introduction/library/index.html,茨城県つくば市観音台2-1-6,029-838-8188,305-8609,"140.0964338,36.0328258",農村工学,109497,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:47 UTC
3386,農研機構図書館・図書情報室（中央図書館）,http://www.naro.affrc.go.jp/introduction/library/index.html,茨城県つくば市観音台3-1-3,029-838-7379,305-8517,"140.110285,36.027301",農研機構中央,109460,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:47 UTC
3387,農研機構図書館・食品研究部門図書室,https://www.naro.go.jp/laboratory/nfri/index.html,茨城県つくば市観音台2-1-12,029-838-7379 [中央図書館],305-8642,"140.100178,36.0338174",食品部門,109454,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:48 UTC
3388,防災科学技術研究所ライブラリー,https://dil-opac.bosai.go.jp/,茨城県つくば市天王台3-1,029-863-7635,305-0006,"140.091718,36.125679",つくば,113597,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:48 UTC
3389,JAEA図書館,https://tenkai.jaea.go.jp/library/index.html,茨城県那珂郡東海村大字白方2-4 日本原子力研究開発機構 原子力科学研究所内,029-282-5063,319-1195,"140.5994276,36.4616996",東海,125852,,那珂郡東海村,2025-03-06 04:55:53 UTC,2025-03-07 13:57:48 UTC
3390,筑波宇宙センター図書室,http://www.jaxa.jp/about/centers/tksc/index_j.html,茨城県つくば市千現2-1-1,029-868-5000,305-8505,"140.128277,36.067081",筑波,106685,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:48 UTC
3391,国立科学博物館筑波研究施設図書室,http://www.kahaku.go.jp/institution/tsukuba/userguide/library.html,茨城県つくば市天久保4-1-1,029-853-8124,305-0005,"140.110692,36.101982",筑波実験園,104591,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:48 UTC
3392,物質・材料研究機構並木地区図書館,https://library.nims.go.jp/,茨城県つくば市並木1-1,029-859-2053 [千現地区図書館],305-0044,"140.131031,36.069562",並木,111482,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:48 UTC
3393,物質・材料研究機構千現地区図書館,https://library.nims.go.jp/,茨城県つくば市千現1-2-1,029-859-2053,305-0047,"140.121756,36.0743566",千現,111481,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:48 UTC
3394,専称寺文庫,http://park22.wakwak.com/~s-bunko/,茨城県筑西市乙623,0296-22-4881,308-0041,"139.974863,36.3064829",専称寺,118141,,筑西市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:48 UTC
3395,アール医療専門職大学図書館,https://www.lib-finder.net/a-ru/,茨城県土浦市川口2-12-31,029-824-3304,300-0033,"140.211467,36.0835863",図書館,124447,,土浦市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:49 UTC
3396,東京芸術大学附属図書館取手分室,https://www.lib.geidai.ac.jp/,茨城県取手市小文間5000,0297-73-8072,302-0001,"140.1167994,35.8795802",取手分室,105480,,取手市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:49 UTC
3397,茨城大学図書館工学部分館,https://www.lib.ibaraki.ac.jp/,茨城県日立市中成沢町4丁目12-1,0294-38-5012,316-8511,"140.642120,36.572761",工学部分館,105651,,日立市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:49 UTC
3398,茨城大学図書館,https://www.lib.ibaraki.ac.jp/,茨城県水戸市文京2丁目1-1,029-228-8076,310-8512,"140.442714,36.401192",本館,105485,,水戸市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:49 UTC
3399,茨城大学図書館農学部分館,https://www.lib.ibaraki.ac.jp/,茨城県稲敷郡阿見町中央3丁目21-1,029-888-8531,300-0393,"140.214591,36.035334",農学部分館,105484,,稲敷郡阿見町,2025-03-06 04:55:53 UTC,2025-03-07 13:57:49 UTC
3400,茨城工業高等専門学校図書館,http://www.ibaraki-ct.ac.jp/lib/,茨城県ひたちなか市中根866,029-271-2832,312-8508,"140.551173,36.399288",図書館,108521,,ひたちなか市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:49 UTC
3401,茨城キリスト教大学図書館,https://www.icc.ac.jp/about/facility/library/,茨城県日立市大みか町6-11-1,0294-52-3215,319-1295,"140.617668,36.511825",本館,105088,,日立市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:50 UTC
3402,茨城県立医療大学附属図書館,http://www.lib.ipu.ac.jp/,茨城県稲敷郡阿見町阿見4669-2,029-840-2105,300-0394,"140.210827,36.026320",図書館,107918,,稲敷郡阿見町,2025-03-06 04:55:53 UTC,2025-03-07 13:57:50 UTC
3403,高エネルギー加速器研究機構情報資料室,https://www2.kek.jp/library/,茨城県つくば市大穂1-1,029-864-5137,305-0801,"140.0743744,36.1495418",情報資料室,119447,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:50 UTC
3404,つくば国際大学図書館,http://www.ktt.ac.jp/tiu/campus/library.htm,茨城県土浦市真鍋6-20-1,029-826-6000,300-0051,"140.198984,36.106762",図書館,112829,,土浦市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:50 UTC
3405,流通経済大学龍ケ崎図書館,https://www.rku.ac.jp/library/,茨城県龍ケ崎市120,0297-60-1160,301-8555,"140.191438,35.916569",龍ケ崎,105199,,龍ヶ崎市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:50 UTC
3406,茨城女子短期大学図書館,http://enju.taisei.ac.jp:8080/,茨城県那珂市東木倉960-2,029-298-0596 (内線1110),311-0114,"140.4736114,36.4234556",茨女短大図書館,115910,,那珂市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:50 UTC
3407,常磐大学高等学校図書室,http://www.tokiwa.ac.jp/~tokikou/,茨城県水戸市新荘3丁目2番28号,029-224-1707,310-0036,"140.4565163,36.3849565",常大高,106641,,水戸市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:50 UTC
3408,常磐大学情報メディアセンター,http://www.tokiwa.ac.jp/~tucmi/,茨城県水戸市見和1-430-1,029-232-2571,310-8585,"140.439976,36.380707",常磐大・短大,106642,,水戸市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:50 UTC
3409,智学館中等教育学校図書室,http://www.tokiwa.ac.jp/~chigakukan/,茨城県水戸市小吹町2092,029-212-3311,310-0914,"140.4273227,36.3518846",智学館,107838,,水戸市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:51 UTC
3410,東京医科大学図書館茨城医療センター分館,http://library.tokyo-med.ac.jp/,茨城県稲敷郡阿見町中央3-20-1 東京医科大学茨城医療センター内,029-887-1161,300-0395,"140.216648,36.036185",茨城分館,109234,,稲敷郡阿見町,2025-03-06 04:55:53 UTC,2025-03-07 13:57:51 UTC
3411,筑波大学附属図書館中央図書館,https://www.tulips.tsukuba.ac.jp/lib/,茨城県つくば市天王台1-1-1,029-853-6055,305-8577,"140.101342,36.109118",中央,104595,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:51 UTC
3412,筑波大学附属図書館体育・芸術図書館,https://www.tulips.tsukuba.ac.jp/lib/,茨城県つくば市天王台1-1-1,029-853-2878,305-8574,"140.102814,36.102359",体芸,104602,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:51 UTC
3413,筑波大学附属図書館医学図書館,https://www.tulips.tsukuba.ac.jp/lib/,茨城県つくば市天王台1-1-1,029-853-3256,305-8575,"140.102796,36.092936",医学,104603,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:51 UTC
3414,筑波大学附属図書館情報学図書館,https://www.tulips.tsukuba.ac.jp/lib/,茨城県つくば市春日1丁目2,029-859-1232,305-8550,"140.106357,36.086099",図情,104596,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:51 UTC
3415,日本国際学園大学附属図書館,https://www.japan-iu.ac.jp/library/library_top.html,茨城県つくば市吾妻3-1,029-858-4820,305-0031,"140.108542,36.087993",図書館,107816,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:51 UTC
3416,筑波技術大学附属図書館聴覚障害系図書館,http://library.k.tsukuba-tech.ac.jp/a/,茨城県つくば市天久保4丁目3−15,029-858-9330,305-8520,"140.1105533,36.1043808",聴覚,107165,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:52 UTC
3417,筑波技術大学附属図書館視覚障害系図書館,http://bravo.k.tsukuba-tech.ac.jp/,茨城県つくば市春日4-12-7,029-858-9510,305-8521,"140.100626,36.096390",視覚,107817,,つくば市,2025-03-06 04:55:53 UTC,2025-03-07 13:57:52 UTC
3418,農研機構図書館・畜産研究部門（畜産飼料作研究拠点）,http://www.naro.affrc.go.jp/introduction/library/,栃木県那須塩原市千本松768,029-838-7379 [中央図書館],329-2793,"139.932237,36.920444",畜産那須,109561,,那須塩原市,2025-03-06 04:57:21 UTC,2025-03-06 12:14:59 UTC
3419,栃木県総合教育センター図書資料室,http://www.tochigi-edu.ed.jp/center/tosyo/index.htm,栃木県宇都宮市瓦谷町1070,028-665-7206,320-0002,"139.863140,36.614561",本館,123542,,宇都宮市,2025-03-06 04:57:21 UTC,2025-03-06 12:14:59 UTC
3420,芳賀町総合情報館図書館,https://www.town.tochigi-haga.lg.jp/menu/kurashi/sports/shogai/johokan/toshokan/index.html,栃木県芳賀郡芳賀町祖母井南1-1-1 芳賀町総合情報館内,028-677-2525,321-3307,"140.0578385,36.5474214",芳賀町図書館,103716,,芳賀郡芳賀町,2025-03-06 04:57:21 UTC,2025-03-06 12:15:05 UTC
3421,市貝町立図書館,http://www.library.ichikai.tochigi.jp/,栃木県芳賀郡市貝町大字市塙147,0285-68-4380,321-3423,"140.0917615,36.5288958",市貝町立図書館,103717,,芳賀郡市貝町,2025-03-06 04:57:21 UTC,2025-03-06 12:21:55 UTC
3422,上三川町立図書館,https://www.kmnlib.jp/,栃木県河内郡上三川町大字上三川5040,0285-56-7825,329-0611,"139.914063,36.434594",上三川町立図書館,103718,,河内郡上三川町,2025-03-06 04:57:21 UTC,2025-03-06 12:21:55 UTC
3423,鹿沼市立図書館,https://www.lib-kanuma.jp/,栃木県鹿沼市睦町287-14,0289-64-9523,322-0031,"139.7536619,36.5702604",本館,103721,,鹿沼市,2025-03-06 04:57:21 UTC,2025-03-06 12:46:50 UTC
3424,鹿沼市立図書館東分館,https://www.lib-kanuma.jp/,栃木県鹿沼市栄町3-40-17,0289-63-4646,322-0028,"139.774123,36.548317",東分館,103719,,鹿沼市,2025-03-06 04:57:21 UTC,2025-03-06 12:46:51 UTC
3425,鹿沼市立図書館粟野館,https://www.lib-kanuma.jp/,栃木県鹿沼市口粟野661,0289-85-2259,322-0305,"139.679717,36.5186469",粟野館,103720,,鹿沼市,2025-03-06 04:57:21 UTC,2025-03-06 12:46:55 UTC
3426,益子町総合営農指導拠点施設「あぐり館」図書室,https://library.town.mashiko.lg.jp/,栃木県芳賀郡益子町大沢3535,0285-72-9710,321-4104,"140.1139804,36.4948785",あぐり館,125898,,芳賀郡益子町,2025-03-06 04:57:21 UTC,2025-03-06 12:46:59 UTC
